DeviceCode,DeviceCategoryCode,DeviceCategoryName
IOSDRIFTER13,DRIFTER,Drifter Buoy
IOSDRIFTER130,DRIFTER,Drifter Buoy
IOSDRIFTER131,DRIFTER,Drifter Buoy
IOSDRIFTER132,DRIFTER,Drifter Buoy
IOSDRIFTER133,DRIFTER,Drifter Buoy
IOSDRIFTER134,DRIFTER,Drifter Buoy
IOSDRIFTER135,DRIFTER,Drifter Buoy
IOSDRIFTER136,DRIFTER,Drifter Buoy
IOSDRIFTER137,DRIFTER,Drifter Buoy
IOSDRIFTER138,DRIFTER,Drifter Buoy
IOSDRIFTER139,DRIFTER,Drifter Buoy
IOSDRIFTER14,DRIFTER,Drifter Buoy
IOSDRIFTER140,DRIFTER,Drifter Buoy
IOSDRIFTER141,DRIFTER,Drifter Buoy
IOSDRIFTER145,DRIFTER,Drifter Buoy
IOSDRIFTER146,DRIFTER,Drifter Buoy
IOSDRIFTER147,DRIFTER,Drifter Buoy
IOSDRIFTER148,DRIFTER,Drifter Buoy
IOSDRIFTER149,DRIFTER,Drifter Buoy
IOSDRIFTER15,DRIFTER,Drifter Buoy
IOSDRIFTER150,DRIFTER,Drifter Buoy
IOSDRIFTER151,DRIFTER,Drifter Buoy
IOSDRIFTER152,DRIFTER,Drifter Buoy
IOSDRIFTER154,DRIFTER,Drifter Buoy
IOSDRIFTER155,DRIFTER,Drifter Buoy
IOSDRIFTER156,DRIFTER,Drifter Buoy
IOSDRIFTER157,DRIFTER,Drifter Buoy
IOSDRIFTER158,DRIFTER,Drifter Buoy
IOSDRIFTER159,DRIFTER,Drifter Buoy
IOSDRIFTER16,DRIFTER,Drifter Buoy
IOSDRIFTER160,DRIFTER,Drifter Buoy
IOSDRIFTER161,DRIFTER,Drifter Buoy
IOSDRIFTER162,DRIFTER,Drifter Buoy
IOSDRIFTER163,DRIFTER,Drifter Buoy
IOSDRIFTER164,DRIFTER,Drifter Buoy
IOSDRIFTER165,DRIFTER,Drifter Buoy
IOSDRIFTER166,DRIFTER,Drifter Buoy
IOSDRIFTER167,DRIFTER,Drifter Buoy
IOSDRIFTER168,DRIFTER,Drifter Buoy
IOSDRIFTER169,DRIFTER,Drifter Buoy
IOSDRIFTER17,DRIFTER,Drifter Buoy
IOSDRIFTER170,DRIFTER,Drifter Buoy
IOSDRIFTER171,DRIFTER,Drifter Buoy
IOSDRIFTER172,DRIFTER,Drifter Buoy
IOSDRIFTER173,DRIFTER,Drifter Buoy
IOSDRIFTER175,DRIFTER,Drifter Buoy
IOSDRIFTER176,DRIFTER,Drifter Buoy
IOSDRIFTER177,DRIFTER,Drifter Buoy
IOSDRIFTER178,DRIFTER,Drifter Buoy
IOSDRIFTER179,DRIFTER,Drifter Buoy
IOSDRIFTER18,DRIFTER,Drifter Buoy
IOSDRIFTER180,DRIFTER,Drifter Buoy
IOSDRIFTER181,DRIFTER,Drifter Buoy
IOSDRIFTER182,DRIFTER,Drifter Buoy
IOSDRIFTER183,DRIFTER,Drifter Buoy
IOSDRIFTER184,DRIFTER,Drifter Buoy
IOSDRIFTER185,DRIFTER,Drifter Buoy
IOSDRIFTER186,DRIFTER,Drifter Buoy
IOSDRIFTER187,DRIFTER,Drifter Buoy
IOSDRIFTER188,DRIFTER,Drifter Buoy
IOSDRIFTER189,DRIFTER,Drifter Buoy
IOSDRIFTER19,DRIFTER,Drifter Buoy
IOSDRIFTER190,DRIFTER,Drifter Buoy
IOSDRIFTER191,DRIFTER,Drifter Buoy
IOSDRIFTER192,DRIFTER,Drifter Buoy
IOSDRIFTER193,DRIFTER,Drifter Buoy
IOSDRIFTER194,DRIFTER,Drifter Buoy
IOSDRIFTER195,DRIFTER,Drifter Buoy
IOSDRIFTER196,DRIFTER,Drifter Buoy
IOSDRIFTER197,DRIFTER,Drifter Buoy
IOSDRIFTER198,DRIFTER,Drifter Buoy
IOSDRIFTER199,DRIFTER,Drifter Buoy
IOSDRIFTER20,DRIFTER,Drifter Buoy
IOSDRIFTER200,DRIFTER,Drifter Buoy
IOSDRIFTER201,DRIFTER,Drifter Buoy
IOSDRIFTER202,DRIFTER,Drifter Buoy
IOSDRIFTER203,DRIFTER,Drifter Buoy
IOSDRIFTER204,DRIFTER,Drifter Buoy
IOSDRIFTER205,DRIFTER,Drifter Buoy
IOSDRIFTER206,DRIFTER,Drifter Buoy
IOSDRIFTER207,DRIFTER,Drifter Buoy
IOSDRIFTER208,DRIFTER,Drifter Buoy
IOSDRIFTER209,DRIFTER,Drifter Buoy
IOSDRIFTER21,DRIFTER,Drifter Buoy
IOSDRIFTER210,DRIFTER,Drifter Buoy
IOSDRIFTER211,DRIFTER,Drifter Buoy
IOSDRIFTER212,DRIFTER,Drifter Buoy
IOSDRIFTER213,DRIFTER,Drifter Buoy
IOSDRIFTER214,DRIFTER,Drifter Buoy
IOSDRIFTER215,DRIFTER,Drifter Buoy
IOSDRIFTER216,DRIFTER,Drifter Buoy
IOSDRIFTER217,DRIFTER,Drifter Buoy
IOSDRIFTER218,DRIFTER,Drifter Buoy
IOSDRIFTER219,DRIFTER,Drifter Buoy
IOSDRIFTER22,DRIFTER,Drifter Buoy
IOSDRIFTER220,DRIFTER,Drifter Buoy
IOSDRIFTER221,DRIFTER,Drifter Buoy
IOSDRIFTER222,DRIFTER,Drifter Buoy
IOSDRIFTER223,DRIFTER,Drifter Buoy
IOSDRIFTER224,DRIFTER,Drifter Buoy
IOSDRIFTER225,DRIFTER,Drifter Buoy
IOSDRIFTER226,DRIFTER,Drifter Buoy
IOSDRIFTER227,DRIFTER,Drifter Buoy
IOSDRIFTER228,DRIFTER,Drifter Buoy
IOSDRIFTER229,DRIFTER,Drifter Buoy
IOSDRIFTER23,DRIFTER,Drifter Buoy
IOSDRIFTER230,DRIFTER,Drifter Buoy
IOSDRIFTER231,DRIFTER,Drifter Buoy
IOSDRIFTER232,DRIFTER,Drifter Buoy
IOSDRIFTER233,DRIFTER,Drifter Buoy
IOSDRIFTER234,DRIFTER,Drifter Buoy
IOSDRIFTER235,DRIFTER,Drifter Buoy
IOSDRIFTER236,DRIFTER,Drifter Buoy
IOSDRIFTER237,DRIFTER,Drifter Buoy
IOSDRIFTER238,DRIFTER,Drifter Buoy
IOSDRIFTER239,DRIFTER,Drifter Buoy
IOSDRIFTER24,DRIFTER,Drifter Buoy
IOSDRIFTER240,DRIFTER,Drifter Buoy
IOSDRIFTER241,DRIFTER,Drifter Buoy
IOSDRIFTER242,DRIFTER,Drifter Buoy
IOSDRIFTER243,DRIFTER,Drifter Buoy
IOSDRIFTER244,DRIFTER,Drifter Buoy
IOSDRIFTER245,DRIFTER,Drifter Buoy
IOSDRIFTER246,DRIFTER,Drifter Buoy
IOSDRIFTER247,DRIFTER,Drifter Buoy
IOSDRIFTER248,DRIFTER,Drifter Buoy
IOSDRIFTER249,DRIFTER,Drifter Buoy
IOSDRIFTER25,DRIFTER,Drifter Buoy
IOSDRIFTER250,DRIFTER,Drifter Buoy
IOSDRIFTER251,DRIFTER,Drifter Buoy
IOSDRIFTER252,DRIFTER,Drifter Buoy
IOSDRIFTER253,DRIFTER,Drifter Buoy
IOSDRIFTER254,DRIFTER,Drifter Buoy
IOSDRIFTER255,DRIFTER,Drifter Buoy
IOSDRIFTER256,DRIFTER,Drifter Buoy
IOSDRIFTER257,DRIFTER,Drifter Buoy
IOSDRIFTER258,DRIFTER,Drifter Buoy
IOSDRIFTER259,DRIFTER,Drifter Buoy
IOSDRIFTER26,DRIFTER,Drifter Buoy
IOSDRIFTER260,DRIFTER,Drifter Buoy
IOSDRIFTER261,DRIFTER,Drifter Buoy
IOSDRIFTER262,DRIFTER,Drifter Buoy
IOSDRIFTER263,DRIFTER,Drifter Buoy
IOSDRIFTER264,DRIFTER,Drifter Buoy
IOSDRIFTER265,DRIFTER,Drifter Buoy
IOSDRIFTER266,DRIFTER,Drifter Buoy
IOSDRIFTER267,DRIFTER,Drifter Buoy
IOSDRIFTER268,DRIFTER,Drifter Buoy
IOSDRIFTER269,DRIFTER,Drifter Buoy
IOSDRIFTER27,DRIFTER,Drifter Buoy
IOSDRIFTER270,DRIFTER,Drifter Buoy
IOSDRIFTER271,DRIFTER,Drifter Buoy
IOSDRIFTER272,DRIFTER,Drifter Buoy
IOSDRIFTER273,DRIFTER,Drifter Buoy
IOSDRIFTER274,DRIFTER,Drifter Buoy
IOSDRIFTER275,DRIFTER,Drifter Buoy
IOSDRIFTER276,DRIFTER,Drifter Buoy
IOSDRIFTER277,DRIFTER,Drifter Buoy
IOSDRIFTER278,DRIFTER,Drifter Buoy
IOSDRIFTER279,DRIFTER,Drifter Buoy
IOSDRIFTER28,DRIFTER,Drifter Buoy
IOSDRIFTER280,DRIFTER,Drifter Buoy
IOSDRIFTER281,DRIFTER,Drifter Buoy
IOSDRIFTER282,DRIFTER,Drifter Buoy
IOSDRIFTER283,DRIFTER,Drifter Buoy
IOSDRIFTER285,DRIFTER,Drifter Buoy
IOSDRIFTER286,DRIFTER,Drifter Buoy
IOSDRIFTER287,DRIFTER,Drifter Buoy
IOSDRIFTER288,DRIFTER,Drifter Buoy
IOSDRIFTER289,DRIFTER,Drifter Buoy
IOSDRIFTER29,DRIFTER,Drifter Buoy
IOSDRIFTER290,DRIFTER,Drifter Buoy
IOSDRIFTER30,DRIFTER,Drifter Buoy
IOSDRIFTER31,DRIFTER,Drifter Buoy
IOSDRIFTER311,DRIFTER,Drifter Buoy
IOSDRIFTER312,DRIFTER,Drifter Buoy
IOSDRIFTER313,DRIFTER,Drifter Buoy
IOSDRIFTER314,DRIFTER,Drifter Buoy
IOSDRIFTER315,DRIFTER,Drifter Buoy
IOSDRIFTER316,DRIFTER,Drifter Buoy
IOSDRIFTER317,DRIFTER,Drifter Buoy
IOSDRIFTER318,DRIFTER,Drifter Buoy
IOSDRIFTER319,DRIFTER,Drifter Buoy
IOSDRIFTER32,DRIFTER,Drifter Buoy
IOSDRIFTER320,DRIFTER,Drifter Buoy
IOSDRIFTER321,DRIFTER,Drifter Buoy
IOSDRIFTER322,DRIFTER,Drifter Buoy
IOSDRIFTER323,DRIFTER,Drifter Buoy
IOSDRIFTER324,DRIFTER,Drifter Buoy
IOSDRIFTER325,DRIFTER,Drifter Buoy
IOSDRIFTER326,DRIFTER,Drifter Buoy
IOSDRIFTER327,DRIFTER,Drifter Buoy
IOSDRIFTER328,DRIFTER,Drifter Buoy
IOSDRIFTER329,DRIFTER,Drifter Buoy
IOSDRIFTER33,DRIFTER,Drifter Buoy
IOSDRIFTER330,DRIFTER,Drifter Buoy
IOSDRIFTER331,DRIFTER,Drifter Buoy
IOSDRIFTER332,DRIFTER,Drifter Buoy
IOSDRIFTER333,DRIFTER,Drifter Buoy
IOSDRIFTER334,DRIFTER,Drifter Buoy
IOSDRIFTER335,DRIFTER,Drifter Buoy
IOSDRIFTER336,DRIFTER,Drifter Buoy
IOSDRIFTER337,DRIFTER,Drifter Buoy
IOSDRIFTER338,DRIFTER,Drifter Buoy
IOSDRIFTER339,DRIFTER,Drifter Buoy
IOSDRIFTER34,DRIFTER,Drifter Buoy
IOSDRIFTER340,DRIFTER,Drifter Buoy
IOSDRIFTER341,DRIFTER,Drifter Buoy
IOSDRIFTER342,DRIFTER,Drifter Buoy
IOSDRIFTER343,DRIFTER,Drifter Buoy
IOSDRIFTER344,DRIFTER,Drifter Buoy
IOSDRIFTER345,DRIFTER,Drifter Buoy
IOSDRIFTER346,DRIFTER,Drifter Buoy
IOSDRIFTER347,DRIFTER,Drifter Buoy
IOSDRIFTER348,DRIFTER,Drifter Buoy
IOSDRIFTER349,DRIFTER,Drifter Buoy
IOSDRIFTER35,DRIFTER,Drifter Buoy
IOSDRIFTER350,DRIFTER,Drifter Buoy
IOSDRIFTER351,DRIFTER,Drifter Buoy
IOSDRIFTER352,DRIFTER,Drifter Buoy
IOSDRIFTER353,DRIFTER,Drifter Buoy
IOSDRIFTER354,DRIFTER,Drifter Buoy
IOSDRIFTER355,DRIFTER,Drifter Buoy
IOSDRIFTER356,DRIFTER,Drifter Buoy
IOSDRIFTER357,DRIFTER,Drifter Buoy
IOSDRIFTER358,DRIFTER,Drifter Buoy
IOSDRIFTER359,DRIFTER,Drifter Buoy
IOSDRIFTER36,DRIFTER,Drifter Buoy
IOSDRIFTER360,DRIFTER,Drifter Buoy
IOSDRIFTER361,DRIFTER,Drifter Buoy
IOSDRIFTER362,DRIFTER,Drifter Buoy
IOSDRIFTER363,DRIFTER,Drifter Buoy
IOSDRIFTER364,DRIFTER,Drifter Buoy
IOSDRIFTER365,DRIFTER,Drifter Buoy
IOSDRIFTER366,DRIFTER,Drifter Buoy
IOSDRIFTER367,DRIFTER,Drifter Buoy
IOSDRIFTER368,DRIFTER,Drifter Buoy
IOSDRIFTER369,DRIFTER,Drifter Buoy
IOSDRIFTER37,DRIFTER,Drifter Buoy
IOSDRIFTER370,DRIFTER,Drifter Buoy
IOSDRIFTER371,DRIFTER,Drifter Buoy
IOSDRIFTER377,DRIFTER,Drifter Buoy
IOSDRIFTER378,DRIFTER,Drifter Buoy
IOSDRIFTER379,DRIFTER,Drifter Buoy
IOSDRIFTER38,DRIFTER,Drifter Buoy
IOSDRIFTER380,DRIFTER,Drifter Buoy
IOSDRIFTER381,DRIFTER,Drifter Buoy
IOSDRIFTER382,DRIFTER,Drifter Buoy
IOSDRIFTER388,DRIFTER,Drifter Buoy
IOSDRIFTER39,DRIFTER,Drifter Buoy
IOSDRIFTER390,DRIFTER,Drifter Buoy
IOSDRIFTER392,DRIFTER,Drifter Buoy
IOSDRIFTER394,DRIFTER,Drifter Buoy
IOSDRIFTER395,DRIFTER,Drifter Buoy
IOSDRIFTER398,DRIFTER,Drifter Buoy
IOSDRIFTER399,DRIFTER,Drifter Buoy
IOSDRIFTER40,DRIFTER,Drifter Buoy
IOSDRIFTER400,DRIFTER,Drifter Buoy
IOSDRIFTER401,DRIFTER,Drifter Buoy
IOSDRIFTER402,DRIFTER,Drifter Buoy
IOSDRIFTER408,DRIFTER,Drifter Buoy
IOSDRIFTER409,DRIFTER,Drifter Buoy
IOSDRIFTER41,DRIFTER,Drifter Buoy
IOSDRIFTER410,DRIFTER,Drifter Buoy
IOSDRIFTER411,DRIFTER,Drifter Buoy
IOSDRIFTER412,DRIFTER,Drifter Buoy
IOSDRIFTER413,DRIFTER,Drifter Buoy
IOSDRIFTER414,DRIFTER,Drifter Buoy
IOSDRIFTER415,DRIFTER,Drifter Buoy
IOSDRIFTER416,DRIFTER,Drifter Buoy
IOSDRIFTER417,DRIFTER,Drifter Buoy
IOSDRIFTER418,DRIFTER,Drifter Buoy
IOSDRIFTER419,DRIFTER,Drifter Buoy
IOSDRIFTER42,DRIFTER,Drifter Buoy
IOSDRIFTER420,DRIFTER,Drifter Buoy
IOSDRIFTER421,DRIFTER,Drifter Buoy
IOSDRIFTER422,DRIFTER,Drifter Buoy
IOSDRIFTER423,DRIFTER,Drifter Buoy
IOSDRIFTER424,DRIFTER,Drifter Buoy
IOSDRIFTER425,DRIFTER,Drifter Buoy
IOSDRIFTER426,DRIFTER,Drifter Buoy
IOSDRIFTER427,DRIFTER,Drifter Buoy
IOSDRIFTER428,DRIFTER,Drifter Buoy
IOSDRIFTER429,DRIFTER,Drifter Buoy
IOSDRIFTER43,DRIFTER,Drifter Buoy
IOSDRIFTER430,DRIFTER,Drifter Buoy
IOSDRIFTER431,DRIFTER,Drifter Buoy
IOSDRIFTER432,DRIFTER,Drifter Buoy
IOSDRIFTER433,DRIFTER,Drifter Buoy
IOSDRIFTER434,DRIFTER,Drifter Buoy
IOSDRIFTER435,DRIFTER,Drifter Buoy
IOSDRIFTER436,DRIFTER,Drifter Buoy
IOSDRIFTER437,DRIFTER,Drifter Buoy
IOSDRIFTER438,DRIFTER,Drifter Buoy
IOSDRIFTER439,DRIFTER,Drifter Buoy
IOSDRIFTER44,DRIFTER,Drifter Buoy
IOSDRIFTER440,DRIFTER,Drifter Buoy
IOSDRIFTER441,DRIFTER,Drifter Buoy
IOSDRIFTER442,DRIFTER,Drifter Buoy
IOSDRIFTER443,DRIFTER,Drifter Buoy
IOSDRIFTER444,DRIFTER,Drifter Buoy
IOSDRIFTER445,DRIFTER,Drifter Buoy
IOSDRIFTER446,DRIFTER,Drifter Buoy
IOSDRIFTER447,DRIFTER,Drifter Buoy
IOSDRIFTER448,DRIFTER,Drifter Buoy
IOSDRIFTER449,DRIFTER,Drifter Buoy
IOSDRIFTER45,DRIFTER,Drifter Buoy
IOSDRIFTER450,DRIFTER,Drifter Buoy
IOSDRIFTER451,DRIFTER,Drifter Buoy
IOSDRIFTER452,DRIFTER,Drifter Buoy
IOSDRIFTER453,DRIFTER,Drifter Buoy
IOSDRIFTER454,DRIFTER,Drifter Buoy
IOSDRIFTER455,DRIFTER,Drifter Buoy
IOSDRIFTER456,DRIFTER,Drifter Buoy
IOSDRIFTER457,DRIFTER,Drifter Buoy
IOSDRIFTER46,DRIFTER,Drifter Buoy
IOSDRIFTER47,DRIFTER,Drifter Buoy
IOSDRIFTER478,DRIFTER,Drifter Buoy
IOSDRIFTER479,DRIFTER,Drifter Buoy
IOSDRIFTER48,DRIFTER,Drifter Buoy
IOSDRIFTER480,DRIFTER,Drifter Buoy
IOSDRIFTER481,DRIFTER,Drifter Buoy
IOSDRIFTER482,DRIFTER,Drifter Buoy
IOSDRIFTER483,DRIFTER,Drifter Buoy
IOSDRIFTER484,DRIFTER,Drifter Buoy
IOSDRIFTER485,DRIFTER,Drifter Buoy
IOSDRIFTER486,DRIFTER,Drifter Buoy
IOSDRIFTER487,DRIFTER,Drifter Buoy
IOSDRIFTER488,DRIFTER,Drifter Buoy
IOSDRIFTER489,DRIFTER,Drifter Buoy
IOSDRIFTER49,DRIFTER,Drifter Buoy
IOSDRIFTER490,DRIFTER,Drifter Buoy
IOSDRIFTER491,DRIFTER,Drifter Buoy
IOSDRIFTER492,DRIFTER,Drifter Buoy
IOSDRIFTER493,DRIFTER,Drifter Buoy
IOSDRIFTER494,DRIFTER,Drifter Buoy
IOSDRIFTER495,DRIFTER,Drifter Buoy
IOSDRIFTER496,DRIFTER,Drifter Buoy
IOSDRIFTER497,DRIFTER,Drifter Buoy
IOSDRIFTER498,DRIFTER,Drifter Buoy
IOSDRIFTER499,DRIFTER,Drifter Buoy
IOSDRIFTER50,DRIFTER,Drifter Buoy
IOSDRIFTER501,DRIFTER,Drifter Buoy
IOSDRIFTER507,DRIFTER,Drifter Buoy
IOSDRIFTER508,DRIFTER,Drifter Buoy
IOSDRIFTER509,DRIFTER,Drifter Buoy
IOSDRIFTER51,DRIFTER,Drifter Buoy
IOSDRIFTER510,DRIFTER,Drifter Buoy
IOSDRIFTER511,DRIFTER,Drifter Buoy
IOSDRIFTER512,DRIFTER,Drifter Buoy
IOSDRIFTER513,DRIFTER,Drifter Buoy
IOSDRIFTER514,DRIFTER,Drifter Buoy
IOSDRIFTER515,DRIFTER,Drifter Buoy
IOSDRIFTER516,DRIFTER,Drifter Buoy
IOSDRIFTER517,DRIFTER,Drifter Buoy
IOSDRIFTER518,DRIFTER,Drifter Buoy
IOSDRIFTER519,DRIFTER,Drifter Buoy
IOSDRIFTER52,DRIFTER,Drifter Buoy
IOSDRIFTER520,DRIFTER,Drifter Buoy
IOSDRIFTER521,DRIFTER,Drifter Buoy
IOSDRIFTER522,DRIFTER,Drifter Buoy
IOSDRIFTER523,DRIFTER,Drifter Buoy
IOSDRIFTER524,DRIFTER,Drifter Buoy
IOSDRIFTER525,DRIFTER,Drifter Buoy
IOSDRIFTER526,DRIFTER,Drifter Buoy
IOSDRIFTER527,DRIFTER,Drifter Buoy
IOSDRIFTER528,DRIFTER,Drifter Buoy
IOSDRIFTER529,DRIFTER,Drifter Buoy
IOSDRIFTER53,DRIFTER,Drifter Buoy
IOSDRIFTER530,DRIFTER,Drifter Buoy
IOSDRIFTER531,DRIFTER,Drifter Buoy
IOSDRIFTER532,DRIFTER,Drifter Buoy
IOSDRIFTER533,DRIFTER,Drifter Buoy
IOSDRIFTER534,DRIFTER,Drifter Buoy
IOSDRIFTER535,DRIFTER,Drifter Buoy
IOSDRIFTER536,DRIFTER,Drifter Buoy
IOSDRIFTER537,DRIFTER,Drifter Buoy
IOSDRIFTER538,DRIFTER,Drifter Buoy
IOSDRIFTER539,DRIFTER,Drifter Buoy
IOSDRIFTER54,DRIFTER,Drifter Buoy
IOSDRIFTER540,DRIFTER,Drifter Buoy
IOSDRIFTER541,DRIFTER,Drifter Buoy
IOSDRIFTER542,DRIFTER,Drifter Buoy
IOSDRIFTER543,DRIFTER,Drifter Buoy
IOSDRIFTER544,DRIFTER,Drifter Buoy
IOSDRIFTER545,DRIFTER,Drifter Buoy
IOSDRIFTER546,DRIFTER,Drifter Buoy
IOSDRIFTER55,DRIFTER,Drifter Buoy
IOSDRIFTER56,DRIFTER,Drifter Buoy
IOSDRIFTER561,DRIFTER,Drifter Buoy
IOSDRIFTER562,DRIFTER,Drifter Buoy
IOSDRIFTER563,DRIFTER,Drifter Buoy
IOSDRIFTER568,DRIFTER,Drifter Buoy
IOSDRIFTER569,DRIFTER,Drifter Buoy
IOSDRIFTER57,DRIFTER,Drifter Buoy
IOSDRIFTER570,DRIFTER,Drifter Buoy
IOSDRIFTER571,DRIFTER,Drifter Buoy
IOSDRIFTER572,DRIFTER,Drifter Buoy
IOSDRIFTER573,DRIFTER,Drifter Buoy
IOSDRIFTER574,DRIFTER,Drifter Buoy
IOSDRIFTER575,DRIFTER,Drifter Buoy
IOSDRIFTER576,DRIFTER,Drifter Buoy
IOSDRIFTER577,DRIFTER,Drifter Buoy
IOSDRIFTER578,DRIFTER,Drifter Buoy
IOSDRIFTER579,DRIFTER,Drifter Buoy
IOSDRIFTER58,DRIFTER,Drifter Buoy
IOSDRIFTER580,DRIFTER,Drifter Buoy
IOSDRIFTER581,DRIFTER,Drifter Buoy
IOSDRIFTER584,DRIFTER,Drifter Buoy
IOSDRIFTER586,DRIFTER,Drifter Buoy
IOSDRIFTER587,DRIFTER,Drifter Buoy
IOSDRIFTER588,DRIFTER,Drifter Buoy
IOSDRIFTER589,DRIFTER,Drifter Buoy
IOSDRIFTER59,DRIFTER,Drifter Buoy
IOSDRIFTER590,DRIFTER,Drifter Buoy
IOSDRIFTER591,DRIFTER,Drifter Buoy
IOSDRIFTER592,DRIFTER,Drifter Buoy
IOSDRIFTER593,DRIFTER,Drifter Buoy
IOSDRIFTER594,DRIFTER,Drifter Buoy
IOSDRIFTER595,DRIFTER,Drifter Buoy
IOSDRIFTER596,DRIFTER,Drifter Buoy
IOSDRIFTER597,DRIFTER,Drifter Buoy
IOSDRIFTER598,DRIFTER,Drifter Buoy
IOSDRIFTER599,DRIFTER,Drifter Buoy
IOSDRIFTER6,DRIFTER,Drifter Buoy
IOSDRIFTER60,DRIFTER,Drifter Buoy
IOSDRIFTER600,DRIFTER,Drifter Buoy
IOSDRIFTER601,DRIFTER,Drifter Buoy
IOSDRIFTER602,DRIFTER,Drifter Buoy
IOSDRIFTER603,DRIFTER,Drifter Buoy
IOSDRIFTER604,DRIFTER,Drifter Buoy
IOSDRIFTER605,DRIFTER,Drifter Buoy
IOSDRIFTER606,DRIFTER,Drifter Buoy
IOSDRIFTER607,DRIFTER,Drifter Buoy
IOSDRIFTER608,DRIFTER,Drifter Buoy
IOSDRIFTER609,DRIFTER,Drifter Buoy
IOSDRIFTER61,DRIFTER,Drifter Buoy
IOSDRIFTER610,DRIFTER,Drifter Buoy
IOSDRIFTER611,DRIFTER,Drifter Buoy
IOSDRIFTER612,DRIFTER,Drifter Buoy
IOSDRIFTER613,DRIFTER,Drifter Buoy
IOSDRIFTER614,DRIFTER,Drifter Buoy
IOSDRIFTER615,DRIFTER,Drifter Buoy
IOSDRIFTER616,DRIFTER,Drifter Buoy
IOSDRIFTER617,DRIFTER,Drifter Buoy
IOSDRIFTER618,DRIFTER,Drifter Buoy
IOSDRIFTER619,DRIFTER,Drifter Buoy
IOSDRIFTER62,DRIFTER,Drifter Buoy
IOSDRIFTER620,DRIFTER,Drifter Buoy
IOSDRIFTER621,DRIFTER,Drifter Buoy
IOSDRIFTER622,DRIFTER,Drifter Buoy
IOSDRIFTER623,DRIFTER,Drifter Buoy
IOSDRIFTER624,DRIFTER,Drifter Buoy
IOSDRIFTER625,DRIFTER,Drifter Buoy
IOSDRIFTER626,DRIFTER,Drifter Buoy
IOSDRIFTER627,DRIFTER,Drifter Buoy
IOSDRIFTER628,DRIFTER,Drifter Buoy
IOSDRIFTER629,DRIFTER,Drifter Buoy
IOSDRIFTER63,DRIFTER,Drifter Buoy
IOSDRIFTER630,DRIFTER,Drifter Buoy
IOSDRIFTER631,DRIFTER,Drifter Buoy
IOSDRIFTER632,DRIFTER,Drifter Buoy
IOSDRIFTER634,DRIFTER,Drifter Buoy
IOSDRIFTER635,DRIFTER,Drifter Buoy
IOSDRIFTER636,DRIFTER,Drifter Buoy
IOSDRIFTER637,DRIFTER,Drifter Buoy
IOSDRIFTER638,DRIFTER,Drifter Buoy
IOSDRIFTER639,DRIFTER,Drifter Buoy
IOSDRIFTER64,DRIFTER,Drifter Buoy
IOSDRIFTER640,DRIFTER,Drifter Buoy
IOSDRIFTER641,DRIFTER,Drifter Buoy
IOSDRIFTER646,DRIFTER,Drifter Buoy
IOSDRIFTER65,DRIFTER,Drifter Buoy
IOSDRIFTER652,DRIFTER,Drifter Buoy
IOSDRIFTER653,DRIFTER,Drifter Buoy
IOSDRIFTER654,DRIFTER,Drifter Buoy
IOSDRIFTER655,DRIFTER,Drifter Buoy
IOSDRIFTER656,DRIFTER,Drifter Buoy
IOSDRIFTER657,DRIFTER,Drifter Buoy
IOSDRIFTER658,DRIFTER,Drifter Buoy
IOSDRIFTER659,DRIFTER,Drifter Buoy
IOSDRIFTER66,DRIFTER,Drifter Buoy
IOSDRIFTER660,DRIFTER,Drifter Buoy
IOSDRIFTER661,DRIFTER,Drifter Buoy
IOSDRIFTER662,DRIFTER,Drifter Buoy
IOSDRIFTER663,DRIFTER,Drifter Buoy
IOSDRIFTER664,DRIFTER,Drifter Buoy
IOSDRIFTER665,DRIFTER,Drifter Buoy
IOSDRIFTER666,DRIFTER,Drifter Buoy
IOSDRIFTER667,DRIFTER,Drifter Buoy
IOSDRIFTER668,DRIFTER,Drifter Buoy
IOSDRIFTER669,DRIFTER,Drifter Buoy
IOSDRIFTER67,DRIFTER,Drifter Buoy
IOSDRIFTER670,DRIFTER,Drifter Buoy
IOSDRIFTER671,DRIFTER,Drifter Buoy
IOSDRIFTER672,DRIFTER,Drifter Buoy
IOSDRIFTER673,DRIFTER,Drifter Buoy
IOSDRIFTER674,DRIFTER,Drifter Buoy
IOSDRIFTER675,DRIFTER,Drifter Buoy
IOSDRIFTER676,DRIFTER,Drifter Buoy
IOSDRIFTER68,DRIFTER,Drifter Buoy
IOSDRIFTER682,DRIFTER,Drifter Buoy
IOSDRIFTER683,DRIFTER,Drifter Buoy
IOSDRIFTER684,DRIFTER,Drifter Buoy
IOSDRIFTER685,DRIFTER,Drifter Buoy
IOSDRIFTER686,DRIFTER,Drifter Buoy
IOSDRIFTER69,DRIFTER,Drifter Buoy
IOSDRIFTER7,DRIFTER,Drifter Buoy
IOSDRIFTER70,DRIFTER,Drifter Buoy
IOSDRIFTER71,DRIFTER,Drifter Buoy
IOSDRIFTER72,DRIFTER,Drifter Buoy
IOSDRIFTER728,DRIFTER,Drifter Buoy
IOSDRIFTER729,DRIFTER,Drifter Buoy
IOSDRIFTER73,DRIFTER,Drifter Buoy
IOSDRIFTER730,DRIFTER,Drifter Buoy
IOSDRIFTER731,DRIFTER,Drifter Buoy
IOSDRIFTER732,DRIFTER,Drifter Buoy
